,Número da Página,Texto da Página,Tempo de Processamento (s)
524,525,"SISBB - SISTEMA DE INFORMACOES BANCO DO BRASIL
27/08/2022 AUTO-ATENDIM a
835370071 ENTO no

COMPROVANTE DE SAQUE
CARTAO DE CREDITO

PORTADOR: —;em
AUTORIZACAO: 249795

SEQUENCIAL TRANSAÇÃO: au
VALOR DO Saque R$

SISBB - SISTEMA DE INFORMACOES BANCO DO BRASIL

27/06/2022 - AUTO-ATENDIMENTO o 17.54.15
835370071 0649
COMPROVANTE DE SAQUE
CARTAO DE CREDITO
PORTADOR: SE E
AUTORIZACAO: 243923
SEQUENCIAL TRANSACAO: Baga12
VALOR DO Segue: R$ 1.000,00
SISBB - SISTEMA DE INFORMACOES BANCO DO BRASIL
27/06/2020 AUTO-ATENDIMENTO  — 17.63.24
835370971 g649
COMPROVANTE DE Saque
CARTAO DE CREDITO
PORTADOR E ado onte = efron Te cem am mem 08 dos o ixo em DELDTIInTos as ama
: Gopa;a
E 1.029,00
SISBB - srsteMa DE INFORMACOES BANCO DO BRAST
27/06/2022 AUTO-ATENUIMENTO o 1789 15
835370071 “g649
COMPROVANTE DE SAQUE
CARTAO DE CREDITO

«see ssão Om,
Rd 45 o,
ie] ) É
e re O É
O Rubrica
+ &
SISBB - SISTEMA .DE INFORMACOES BANCO DO BRASIL
27/05/2000 AUTO-ATENDIMENTO  — 19,19.11
835371963 ] 1501
COMPROVANTE DE SAQUE
CARTAO DE CREDITO
PORTADOR:
AUTORIZACAO: 254998
SEQUENCIAL TRANSACAO: Guanas .
VALOR DO SAQUE: R$ 1.200,00

SiSaB — SISTEMA DE INFORMACOES BANCO DO BRASIL
Eorob/2022 - AUTO-ATENDIMENTO — 175900
835370071 264
COMPROVANTE DE SAQUE
CARTAO DE CREDITO
PORTADOR:
AUTORIZACAO: 243666
SEQUENCIAL TRANSACAO: aogaga
VALOR DO SAQUE: R$ 1.000,00
“PUES BANDO DO BRASIL

q Nr nto - 19.591

o. 15%

COMPROVANTE DE SAVE

CARTAO DE CRENTTO)

i.doe ga

SISTEMA DE INFORMACOES

BANCO Li) BRASIL

SISEB
27/06/2622 - AUTO-ATENDIMENTO 17 092.85
835370871 2648
COMPROVANTE DE SAQUE |
CARTAO DE CREDITO»
PORTADOR: O rrsanDRa
AUTORTZACAO: agoee soon
SEQUENCIAL TRANSACAO: Bogas
VALOR DO SAQUE: R$ 1.800,00
",2.8837661743164062
525,526,"meme erram pb
E] E)
: : e fe]
3 o “a
30/06/2022 08:20 consulta tesouro fazenda.gov.br/gru novosite/gerarHTML asp “, fRabrica Rd
” Cêrado a partir de p:!/consulta.tesouro fazenda gov.brigru novositelgru simples -parte2.asp o e

SR. CONTRIBUINTE: ESTA GUIA NÃO PODERÁ SER

Código de Recolhimento
MINISTÉRIO DA ECONOMIA

Número de Referência e
SECRETARIA DO TESOURO NACIONAL ,

& es 4172 Competência
RO nd Guia de Recolhimento da União - GRU
Nome nã ES / Recolhedor: ' À

CNPJ ou CPF do Contribuinte 646.357.911-49

Nome da Unidade Favorecida:

SECRETARIA ESPECIAL DE ADMINISTRACAO/PR UG / Gestão bb ad

d
l

(=) Valor do Principal
Instruções: As informações inseridas nessa guia são de exclusiva A
responsabilidade do contribuinte, que deverá, em caso de (-) Desconto/Abatimento Dm]
dúvidas, consultar a Unidade Favorecida dos recursos. =
k = : -) Outras deduções
SR. CAIXA: NÃO RECEBER EM CHEQUE a
(+) Mora / Multa

(+) Juros / Encargos
GRU SIMPLES

Pagamento exclusivo no Banco do Brasil S.A. (+) Outros Acréscimos

[STNODSSAASOE2D6E32848B55B8BB20B4BCR]

85830000012-2 70000254688-9 08001671 000-0 6463

o

a
o; Í

“ANCO DO BractL Ro 30/86/2022 Banco DO BRASIL - 5:12
desc A81210700 dr

mororNTE DE PAGAMENTOS vit) BARBA COMPROVANTE DE PAGAMENTOS Cl COD.BARRA
remo GRU BESC REES TM, UN BO . convenio GRU-GUTA RECOLHTH, UNTAÇ OS E
figo do isa SuZUnaO D- 7WBBA2nABES-S Codigo de Barras 85830aRag12-2 700B0254BB8-g
deu INT INDO-D — 64B3579114u-7 0800167 IBAO-O  6463579114977
e sumtento I2"" 86/2022 Data do Pagamento 38/06/2822
co gr Dinheiro 1:270,00 Yalor em Dinheiro 1,270,00
viiur em Cheque ""9,09 Valor em Cheque “0,00
Vaio; Total 1.270,00 Valor Total 1.270,00
e MTENTICA Au 3,382 FDC. 60 BLA. EB NR AUTENTIGAGAD = === ===2== 3.982 EDC GBP, BCB go
",3.6706442832946777
526,527,"30/06/2022 08:21

consulta.tesouro.fazenda.gov.br/g ru novosite/gerarHTML asp

Gerado a partir dé http: consulta .tesouro.fazenda.gov.br/gru novosite/gru simples  parte2.asp
SR. CONTRIBUINTE: ESTA GUIA NÃO PODERÁ SER LIQUIDADA COM CHEQUE

MINISTÉRIO DA ECONOMIA
SECRETARIA DO TESOURO NACIONAL

Guia de Recolhimento da União - GRU

Nome da Unidade Favorecida:
SECRETARIA ESPECIAL DE ADMINISTRACAO/PR

Instruções: As informações inseridas nessa guia são de exclusiva
responsabilidade do contribuinte, que deverá, em caso de
dúvidas, consultar a Unidade Favorecida dos recursos.

SR. CAIXA: NÃO RECEBER EM CHEQUE

GRU SIMPLES
Pagamento exclusivo no Banco do Brasil S.A.
[STN519D S45EAFFD7068DEC35BC0847C853F]

85830000004-: 60000254688-2 08001671000-0 6463579114

SE, O
E TES Vencimento
h imic cascolhedor: | CNPJ ou CPF do Contribuinte

| Código de Recolhimento

Número de Referência
Competência :

| UG/ Gestão

(=) Valor do Principal
(=) Desconto/Abatimento

(-) Outras deduções

(+) Mora / Multa

(+) Juros / Encargos

(+) Outros Acréscimos

“() Valor Total

OO

39/06/2022 -- BÂNCO DO BRASIL -
481111265
COMP

Convenio GRU-GUZA RECOLHIM. UNIÃO

PTE DE PAGAMENTOS COM COD. BARRA

ii:02:28 30/06/2022

- BANCO DO BRASIL -
0007 481111085 a,

Convenio GRU-BUIA RECOLHIM, UNIAO

68808-8

646.357.911-49

110001 / 00001

460,00

460,00

11:02:28

0007

COMPROVANTE DE PAGAMENTOS COM COD.BARRA

Codigo de Barras 85830000094-1 60000254688--2 Codigo de Barras 85830 D4-1

no — 98001671000-0 64635791149-7 080B1B7 LCD; EE TEPER
Vata do pagamento 38/06/2022 Data do pagamento 32/06/2022
Yalor em Dinheiro 460,06 Valor em Dimeiro 460, 00
valor em Cheque 8,00 Valor em Cheque 2.00
valo: Total = 460,00 Valor Total 460, DO

NR, AUTENTICAÇA

3.AFC,982,500.711.125 NR AUTENTICAÇA

3,AFC,982,50D,711.12

",3.070988893508911
527,528,"vem

RESERO!
Vos é tn
a by ii
ALCLNIA

Azul ""P

Azul Linhes ferees Brasileiras S.A.
Aeroporto Zuubi dos Palmares. S/N Tabuleiro do Pinto
57100-000 - Rio largo - AL
CNPJ 09.296. 295/0029-60

0

Recibo de Pagamento

rm ram a masi sm e vmar rr er pr

Data emissão: 28/06/2022 23:19

Localizador: ARQHSN
“SO

rem are a eae sea nr rm e pm mv

on mn eo ca 0 rm

tam comer cor err marea vrtesmas comciteseaonsrereammeamamnmtemas

Total BRL: 1,730.00
Forma de pagamento: CA
Parcela(s):
pata pagamento: 29/06/2022 02:19

rnadi Ce sete aa eae enran camera ear

n catia menina sã
Apresente-se nú balcao de check-in cor no pinino:
ponestico: 1 (una) hora da antecedencia BO embarque
Internacional: 2 (duas) horas de antecedencia ao
enbarque

o e ves remar

E tem rr eemaremrmm
0 bilhete de passagem terá à validade de 1 (um) ano
à partir de data de sua enissan. Cancelanentos.
altera?oes 8 regaboisos podem ser realizados dentro

“do prazo de validade, conforme as regras tarifarias
da AZUL vigentes na nonenta da compra

“Informacoes adicionais VEJA O contrato de transporte
ou consulte o site da Azul uuu.yogazu!.con-hr
",2.107393503189087
528,529,"Uvi

a “Dceanico se Pra,
INasor Eno
Q Fei a
ER VIR:
Sem 8?
WINDSOR OCEANICO % Ubrica RA
Rua Martinho de Mesquita, 129 - - Barra da Tijuca s
Rio de Janeiro - Rio de Janeiro - 22620220
Elefone: (21) 2195-9950
CNPJ: 05.298.154/0001-25 - Inscrição Municipal: 06583997
(D) Extrato Individual
PRESIDENCIA DA REPUBLICA
Hóspede: Período: Tipo de Conta: Tipo de UH: Status da Cont:
Alex (mama 05/07/2022 - Empresa ST2 - 0761 PARADO
08/07/2022
(3 dia(s))
DATA DO
PRESIDENCIA LANÇAMENTOS QUANTIDADE PDV NOTAS VALORES
LANÇAMENTO
DA ...
07/07/2022 E3 Diaria Manual 10 - - - R$ 14,43
07/07/2022 * ES Taxa de Servico - - - -R$ 1,44
07/07/2022 em Diaria - - - -R$321,8.
07/07/2022 P3 Taxa de Servico - & < - R$32,18
06/07/2022 b3 Diaria Manual 1.0 - - - R$14,43
06/07/2022 em Taxa de Servico - - a -R$1,44
06/07/2022 3 Diaria - - - - R$ 307,39
06/07/2022 ms Taxa de Servico ú - - , - R$30,74
05/07/2022 Em» Diaria , “ - - - R$307,39
05/07/2022 = Taxa de Servico é - - R$30,74
SUBTOTAL -R$
1.062,00
es TOTAL DIÁRIAS R$ 1.062,00 FG TOTAL PDV + R$ 0,00 VALOR TOTAL
é TOTAL SERVIÇOS + R$ 0,00 & TOTALCRÉDITOS R$ 0,00 - R$ 1.062,00

a ii a ii em

Assinatura

8
",1.9116864204406738
529,530,"MD Extrato Individual

WINDSOR OCEANICO

Rua Martinho de Mesquita, 129 - - Barra da Tijuca
Rio de Janeiro - Rio de Janeiro - 22620220

*lefone: (21) 2195-9950

CNPJ: 05.298.154/0001-25 - Inscrição Municipal: 06583997

Marilia de Fatima Pereira

Hóspede:

“oc a deita
(Principal)

= MARILIA RIR
FATE... LANÇAMENTO

07/07/2022

Período:
05/07/2022 -
08/07/2022

(3 dia(s))

LANÇAMENTOS

07/07/2022 ts Taxa de Servico
07/07/2022 ba Diaria

07/07/2022 im Taxa de Servico
06/07/2022 eo Diaria Manual
06/07/2022 Em Taxa de Servico
06/07/2022 “o Diaria

06/07/2022 bra Taxa de Servico
05/07/2022 » em Diaria

05/07/2022 em Taxade Servico *

SUBTOTAL
""= TOTAL DIÁRIAS . R$ 1.062,00 4! TOTAL PDV

4» TOTAL SERVIÇOS +R$ 0,00

Tipo de Conta:

Hóspede

QUANTIDADE

v

1.0

+ R$ 0,00

& TOTALCRÉDITOS + R$0,00

TD >>>

Assinatura

PDV

Status da Cont:
ET ""s

E

NOTAS ' VALORES

Re E E
ta Diaria Manual 1.0 - - -R$ 144:

- R$ 1,44
-R$321,6
- R$32,18
- R$ 14,43
- R$ 1,44

- R$307,3:
- R$30,74
- R$ 307,34
- R$30,74

-R$
1.062,00

VALOR TOTAL

- R$ 1.062,00
",1.8450126647949219
530,531,"PLC
h : |

é
. o
Ny My 2
WINDSOR OCEANICO dE

Rua Martinho de Mesquita, 129 - - Barra da Tijuca 7
Rio de Janeiro - Rio de Janeiro - 22620220
*lefone: (21) 2195-9950
CNPJ: 05.298.154/0001-25 - Inscrição Municipal: 06583997

ED) Extrato Individual ,
PRESIDENCIA DA REPUBLICA

Hóspede: Período: Tipo de Conta: Tipo de UH: Status da Cont
inda 05/07/2022 - Empresa SP1 - 0756 FESPM)
08/07/2022
(3 dia(s)
DATA DO
, PRESIDENCIA LANÇAMENTOS QUANTIDADE PDV NOTAS VALORES
LANÇAMENTO ;
DA...
07/07/2022 e Diaria Manual 10 - - -R$ 14,4:
07/07/2022 E=3 Taxa de Servico - - - -R$1,44
07/07/2022 ko Diaria - - -. - R$321,8
07/07/2022 E=3 Taxa de Servico - - - -R$32,18
06/07/2022 em Diaria Manual 1.0 o - - - R$14,43
06/07/2022 tm Taxa de Servico - - - - R$ 1,44
06/07/2022 ta Diaria - - - - R$ 307,36
06/07/2022 = Taxa de Servico - - - - R$30,74
05/07/2022 em Diaria - - - - R$307,39
05/07/2022 e» Taxa de Servico, - - - - R$30,74
SUBTOTAL . -R$
: 1.062,00
*s TOTALDIÁRIAS -R$106200 4 TOTAL PDV + R$ 0,00 VALOR TOTAL
% TOTALSERVIÇOS + R$ 0,00 O TOTALCRÉDITOS R$ 0,00 - R$ 1.062,00

) E

—""m 10000000.

Assinatura
",1.8452224731445312
531,532,"1D) Extrato Individual

Windsor

WINDSOR OCEANICO
Rua Martinho de Mesquita, 129 - - Barra da Tijuca
Rio de Jáneiro - Rio de Janeiro - 22620220
Flefone: (21) 2195-9950
CNPJ: 05.298.154/0001-25 - Inscrição Municipal: 06583997

var

Hóspede: Período: Tipo de Conta: Tipo de UH: Status da Cont
“von Dias Eommsmnacsunior 05/07/2022 - Hóspede sPi - 0748 CAs
08/07/2022
(3 dia(s))
(Principal)
“<a 5274 DO t
LANÇAMENTOS QUANTIDADE PDV NOTAS VALORES
FERNA... LANÇAMENTO
07/07/2022 iz Diaria Manual - 10 - - -R$ 14,4:
07/07/2022 =; Taxa de Servico E 5 a -R$1,44
07/07/2022 é Diaria às - “ - R$321,6
07/07/2022 im TaxadeServico > - A -R$32,18
06/07/2022 Diaria Manual 10 - - - R$14,43
06/07/2022 3 Taua de Servico x - - - R$ 1,44
06/07/2022 i= Diaria A - - - R$ 307,3:
06/07/2022 23 Taxa de Servico =. 4 - - - R$30,74
05/07/2022 “3 Diaria à a “ - R$ 307,36
05/07/2022 “= Tata de Servico s - - - R$ 30,74
SUBTOTAL -R$
1.062,00
“e TOTAL DIÁRIAS . R$ 1.062,09 rf TOTAL PDV + R$ 0,00 VALOR TOTAL
& TOTAL CRÉDITOS + R$0,00 - R$ 1.062,00

TOTAL SERVIÇOS + R$ 0,00

=""

Assinatura
",1.8463666439056396
532,533,"Azul

Azul Lico-s fereas Brasileiras S.A.
Aeroporto Zumbi cc duto ir SM Tabuleica do Pinta
57100-Woê - io iargo - AL
CNPJ 09.296.295/0029-69

Ile mf A
Recitu de Pauanshto

Data emivsao:; 28/06/2022 23:15
Localizador: AKQHSN
“o CEU

Recibo: AKQUSN-03'

total BRL: 1,730,00
Forma de pagamento: CA
Parcelas):
ota pagamento: 29/06/2022 02:19
hpresente-se no balcao de check-in cor no ani,
Onuestico: 7 (uma) hora de antecedencia am enbaraque
internacional: 2 (duas) horas de antecedencia so
enbarque

0 bilhete da passageu tera é validade de 1 Cum) aro
a partir da data de sus enissão. Cancelamentos,
alteraioes e reenbolsos podem ser realizados aeniro
úo prazo de validade, conforme as resras tarifarias
de AZUL vigentes no momento da conpra

Informacoes adicionais veja É contrato de trenspurte

ou consulte o site da fzul wuv.vogazul. com.br
",1.5568902492523193
533,534,"28/07/2022 11:20

22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
23/07/2022
23/07/2022
23/07/2022
23/07/2022
23/07/2022
23/07/2022
23/07/2022
23/07/2022
23/07/2022
23/07/2022
23/07/2022
23/07/2022
23/07/2022

Transação efetuada com sucesso por: J4964110 ANGELA “MRE MAS CARERRES- MEDE.

Serviço de Atendimento ao Consumidor - SAC 0800 729 0722

PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
LE TRIGALLE VITORIA BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO-BR
PAGAMENTO ANTECIPADO BR
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES
SAQUE AGEN.7816 PSO VITORIA -ES

Banco do Brasil

ougão Om R$ 1.000,00 ,
dá R$ 1.000,00
& mio + R$ 1.000,00 7
z
da E: R$ 1900/00
Fi R$ 1.000,00 ”
no R$ 1.000,00 —
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00-
R$ 528,00-*
“R$ 550,00
'R$ 1.000,00
'R$ 1.000,00
“R$ 1.000,00
” R$ 1.000,00-
R$ 1.000,00""
R$ 1.000,00""
R$ 1.000,00""
R$ 1.000,00
R$ 1.000,00
R$ 1.000,00
R$ 550,00

Ouvidoria BB 0800 729 5678

errando

4984 0999 *** 1599

4984 0999 **** 1599
4984 0999 *=** 1599
4984 0999 +"" 1599
4984 0999 *""** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 *""** 1599
“984 0999 **** 1599
4984 0999 **** 1599
4984 0999 *""** 1599
4984 0999 **** 1599
4984 0999 *""** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 *""** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 *+*** 1599
4984 0999 **+* 1599
4984 0999 **""* 1599
4984 0999 **** 1599
4984 0999 +++"" 1599
4984 0999 **""** 1599
4984 0999 **** 1599
4984 0999 ***+* 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599

Para deficientes auditivos 0800 729 0088

https://autoatendimento.bb.com.br/apf-apj-autoatendimento/index.htmi?v=2.3.56%/template/-2Fcartoes-2FVP1 O.bb

212
",3.3367996215820312
534,535,"28/07/2022 11:20

gs |

Razão social
CNPJ

Unidade de faturamento

Data vencimento

Portador

Data
27/06/2022

27/06/2022
27/06/2022
27/06/2022
27/06/2022
27/06/2022
27/06/2022
27/06/2022
28/06/2022
28/06/2022
28/06/2022
08/07/2022
08/07/2022
08/07/2022
14/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
na 22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022
22/07/2022

Cartão - Dados do Centro de Custo

Banco do Brasil

CT e enem run

PRESIDENCIA DA REPUBLICA - SECRETARIA DE ADMINISTRACAO

00.394.411/0001-09

ALEXANDRE NENSNo

10/08/2022
ALEXANDRE Adin

Lançamentos
PAGAMENTO ANTECIPADO BR

PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR

SAQUE AGEN.8353 PSO MACEIO -AL
SAQUE AGEN.8353 PSO MACEIO -AL
SAQUE AGEN.8353 PSO MACEIO -AL
SAQUE AGEN.8353 PSO MACEIO -AL
POSTO 59 MACEIO BR
PAG*GOLDENCATER RIO LARGO BR
HOTEIS PONTA VERDE LTDAMACEIO BR
GATE GOURMET LTDA RIO DE JANEIR BR
WINDSOR BARRA HOTEL LT RIO DE JANEIR BR
PANEM E DELI PADARIA RIO DE JANEIR BR
RM SERVICOS JABOATAO DOS BR

EPA BOA PRACA 53 VITORIA BR

HOTEL SOL DA PRAIA VITORIA BR
BRISTOL ALAMEDA HOTEL VITORIA BR
LEROY MERLIN VITORIA BR

EXTRABOM GOIABEIRAS VITORIA BR
LE TRIGALLE VITORIA BR

PICANHA NA BRASA JP SERRA BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR
PAGAMENTO ANTECIPADO BR

R$
R$
R$
ps R$
R$
R$

R$

R$

R$

R$

R$

R$

R$

R$

R$

R$

R$

R$

Rs

R$

R$

R$

R$

R$

R$

Rs

R$

“R$

R$

R$

R$

R$

R$

R$

R$

R$:

R$
R$
R$
R$
R$

Valor
1.000,00 -*

1.000,00
1.000,00
1.000,00
1.000,00
1.000,00
1.000,00
1.000,00

575,76
3.122,00 2

29.280,00 =
3.671,39

16.518,00 7

11.900,00
5.550,00 2x7
64,56
3.765,00 =
28.404,60 +”
299,00
287,20
18.486,00 +""
516,00 *

1.000,00
1.000,00
1.000,00
1.000,00
1.000,00
1.000,00
1.000,00
1.000,00-
1.000,00
1.000,00 “
1.000,00
1.000,00
1.000,00
1.000,00. “
1.000,00 “
1.000,00 ”
1.000,00 -
1.000,00
1.000,00

https://autoatendimento.bb.com..br/apf-apj-autoatendimento/index.html?v=2.3.56%/template/-2F cartoes-2FVP10.bb.

G338281051579372038

28/07/2022 11 ao

330 &
gm2is &
g 1
S E:
% é
«e
Cartão

4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 *** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
984 0999 **** 1599
4984 0999 *** 1599
4984 0999 **** 1599
4984 0999 ""*""** 1599
4984 0999 **** 1599
“984 0999 **** 1599
“984 0999 **** 1599
“984 0999 +++"" 1599
“984 0999 ""+ 1599
4984 0999 *""** 1599
4984 0999 **+** 1599
4984 0999 **** 1599
4984 0999 ***""* 1599
4984 0999 *""""* 1599
4984 0999 ***""* 1599
4984 0999 *""** 1599
4984 0999 r** 1599
4984 0999 *** 1599
4984 0999 *""** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 **** 1599
4984 0999 *""** 1599
4984 0999 **** 1599

1/2
",4.201075315475464
535,536,"EXTRATO HOTEL SOL DA PRAIA

Data Saída
| srovarmeiamem | | oiro | oiorizodo | o | 16500]
17 | SOMAR AmMiMRaMaDIA | ANTONIO OPROMAANRNO cia | 21/07/2022 | 24/07/2022] 30 | 720,00]

| THACOWpamesmesitbometams | CARiOS amaaGEEE otimas. | 21/07/2022 | 24072022] 30 [72000]

O VOO R GALES E  DAESUL VIA FAR Ô | 23/07/2022 | 40 | 240,00]
JRPJO. BARPOSE 23/07/2022
E | ANDERSON TEMBSOSINNE= | 55/07/202> | 23/07/2022

[JOÃO QuoNo-m AE | 22/07/2025 | 25107/202>

| 04.924.586/0001-311

HOTEL SOL DA PRAIA EIRELI - EPP

Avenida Dante Michelini, 877
Jardim da Penha - CEP; 29060-235 I

=” SN e

",4.731545686721802
