,Número da Página,Texto da Página,Tempo de Processamento (s)
97,98,"LAGHETTO STILO BARRA RIO

f É
Extrato de Conta Epis 1 $
8 0 ; mir errado ES
Nome: WESLEY SILVA uh: 1.2 a No
a 2
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: 1420704 Rubrica 2
Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2: 2/0/0 Q sº
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário:HUGOFALCAO
Brasília DF 70100-000 BRASIL Emissão: 25/02/2019 16:34
Chegada: 17/02/2019 12:48 Partida: 24/02/2019 13:37
CONTA ENCERRADA Hóspede: SILVA, WESLEY Num. Doc: 4438949785 Designação: Presidencia Da Republica
Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
17/0202:17 WESLEY SILVI UH: 702 Diaria 702 290,00 290,00 FABIANOFERREIF
18/0202:37 WESLEY SILVI UH: 702 Diaria 702 290,00 580,00 FABIANOFERREIF
19/0204:13 WESLEY SILVI UH: 702 Diaria 702 290,00 870,00 FABIANOFERREIF
20/0204:3S WESLEY SILVI UH: 702 Diaria 702 290,00 1.160,00 ALVAROLIMA
21/0202:32 WESLEY SILVI UH: 702 Diaria 702 290,00 1.450,00 CAIOSOUZA
22/0202:28 WESLEY SILVI UH: 702 Diaria 702 290,00 1.740,00 CAIOSOUZA
2/0202:42 WESLEY SILVI UH: 702 Diaria 702 290,00 2.030,00 CAIOSOUZA
a Presidencia 290827 SAFRAPAY CREDITO 615 -2.030,00 0,00 HUGOFALCAO
Totais:

Resumo do Extrato

Hóspede: SILVA, WESLEY Designação: Presidencia Da Republica
Descrição Valor Total

Diaria 2030,00

SAFRAPAY CREDITO -2030,00

",4.125798940658569
98,99,"LAGHETTO STILO BARRA RIO

f q,
g
Extrato de Conta aee 4
Qua Ro)
Nome : LEONARDO LINHARES D SOUZA Uh: 315 To, emma
%, RUINS 9º
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: 1420712 “q
Num. Doc:00394411000109 class. Fiscal: Ad/Crl/Cr2: 2/0/0
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário:HUGOFALCAO
Brasília DF 70100-000 BRASIL Emissão: 25/02/2019 16:34
Chegada: 17/02/2019 08:56 Partida: 24/02/2019 12:07
CONTA ENCERRADA Hóspede: SOUZA, LEONARDO LINHARES Num. Doc: 4214346785 Designação: Presidencia Da Republica
Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
17/0202:17 ERICK PEREIE UH: 315 Diaria 315 290,00 290,00 FABIANOFERREIFE
18/0202:37 ERICK PEREIE UH: 315 Diaria 315 290,00 580,00 FABIANOFERREIF
19/0204:13 LEONARDO LIh UH: 315 Diaria 315 290,00 870,00 FABIANOFERREIF
20/0204:3S LEONARDO LIN UH: 315 Diaria 315 290,00 1.160,00 ALVAROLIMA
21/0202:33 LEONARDO LIR UH: 315 Diaria 315 290,00 1.450,00 CAIOSOUZA
22/0202:28 LEONARDO LI UH: 315 Diaria 315 290,00 1.740,00 CAIOSOUZA
0202:42 LEONARDO LIM UH: 315 Diaria 315 290,00 2.030,00 CAIOSOUZA
Ó: 16:31 Presidencia 290827 SAFRAPAY CREDITO 615 -2.030,00 0,00 HUGOFALCAO
Totais:

Resumo do Extrato

Hóspede: SOUZA, LEONARL Designação: Presidencia Da Republica
Descrição Valor Total

Diaria 2030, 00

SAFRAPAY CREDITO -2030,00

",3.7163589000701904
99,100,"APPA RA ento, O,
LAGHETTO STILO BARRA Rl UFA fi ”] E oo,
Eua HA , o,
Extrato de Conta pé ta td de PR ERA és %
! mA
Compra E SS is FAS. aeee [o
Nome : LUCAS MIRANDA FRANCA Uh: 6158 Qu n
3
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: 1420 O Rubrica 4º
Num. Doc:00394411000109 class. Fiscal: Ad/Crl/Cr2: 2/0/0
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário:HUGOFALCAO
Brasília DF 70100-000 BRASIL Emissão: 25/02/2019 16:33
Chegada: 17/02/2019 08:57 Partida: 24/02/2019 11:57

CONTA ENCERRADA Hóspede: FRANCA, LUCAS MIRANDA Num. Doc: 4368282582 Designação: Presidencia Da Republica

Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
17/0202:17 LUCAS MIRANI UH: 615 Diaria 615 290,00 290,00 FABIANOFERREIF
18/0202:37 LUCAS MIRANI UH: 615 Diaria 615 290,00 580,00 FABIANOFERREIF
19/0204:13 LUCAS MIRANI UH: 615 Diaria 615 290,00 870,00 FABIANOFERREIF
20/0204:3S LUCAS MIRANI UH: 615 Diaria 615 290,00 1.160,00 ALVAROLIMA
21/0202:33 LUCAS MIRANI UH: 615 Diaria 615 290,00 1.450,00 CAIOSOUZA
22/0202:28 LUCAS MIRANI UH: 615 Diaria 615 290,00 1.740,00 CAIOSOUZA

2/0202:42 LUCAS MIRANI UH: 615 Diaria 615 290,00 2.030,00 CAIOSOUZA
Ó- 16:31 290827 SAFRAPAY CREDITO -2.030,00 0,00 HUGOFALCAO

Totais:

Resumo do Extrato

Hóspede: FRANCA, LUCAS Designação: Presidencia Da Republica
Descrição Valor Total

Diaria 2030,00

SAFRAPAY CREDITO -2030,00

",3.7353861331939697
100,101,"nro:

EXISa O DOCUMENTO FISCAL DE Nº INDICADO NES
ANTE Wº lada

COuPROV

E INDICADO MENTE

tuzoção/ (uzo T2

(420904
Safrapay

VISA - VIA ES ABELECIMENTO
LAGHETTO RIO
CNE 1=29, 060, 059: 0001-5/
ES TAB=000000000044419
TERM=19098146 DOC=290827

25/02/2019 16:13:59 ONL-D
CARTAO: tested sa95 19

CREDITO A VISTA
VALOR:  R$6090.00

dera con Uno nd AMO CU A a a e a a A e a a 1 tn a a caia me

fd (e

INAP8210190211M

Safrapay

visa - VIA CLIENTE
0 RIO

RV LUCIO COSTA 67
ANP J=29. 060. 059, 090175
STAB= 9000044419
ESTAD nO RI
TERM=19098146 o
CIO 6:13:59 P
pio de

0 À VISTA
VALOR: — R$6090.00

cu o cm nas e

N51-10424733866

5650

DOC=290827

o a a e a a a
tras me
— sa,

e o q a

AUT=205893
INAP8210190211M

O rn es
e es esmero
TOA

RO CR

EXC ETO KAS OPERAÇÕES NÃO SUJEITAS

CONVv ECF Drs

EUJEITAS AO ICMES

pa pe
im
| Au bd)

Pia

cena sm ço

Fa aa ml
A |) Pl
RVADO,

inner
mio, O,
fa
o,
f (S)

e

Rubrio
o

Scanned by CamScanner
",4.220900535583496
101,102,"PREFEITURA DA CIDADE DO RIO DE JANEIRO ——""!
SECRETARIA MUNICIPAL DE FAZENDA

NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e
- NOTA CARIOCA -
PRESTADOR DE SERVIÇOS

CPF/CNPJ: 29.060.059/0001-57 | Inscrição Municipal: 1.104.561-8 Inscrição Estadual: ——

Nome/Razão Social: LH BARRA RIO ADMINISTRACAO HOTEIS SPE LTDA

Nome Fantasia: Hotel Laghetto Stilo Barra Rio Tel.: 2135099000

io é Endereço: AVN LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012
Município: RIO DE JANEIRO UF: RJ E-mail: recepcaoQDlaghettobarrario.com.br
TOMADOR DE SERVIÇOS

CPF/CNPJ: 00.394.411/0001-09 Inscrição Municipal: -— Inscrição Estadual: -—-

Nome/Razão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA
Endereço: dos Tres Poderes SN, PALACIO DO PLANALTO - Zona Civico-Administ

CEP: 70100-000
Município: BRASILIA UF: DF E-mail: magda.myronQBpresidencia.gov.br

DISCRIMINAÇÃO DOS SERVIÇOS

Tel.: -—

Versao 08.76

Dados Hospedagem:

Hospede: LUCAS MIRANDA FRANCA
Outros Hospedes: FELIPE DE SOUZA SILVA
UH: 615

Tipo de UH: STILO TWIN
Reserva: 1420690

Checkin: 17/02/2019

Checkout: 24/02/2019

Grupo:

Diaria 2030,00

Atesto o fornecimento «

Serviço Prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) |Base de Cálculo (R$) |Alíquota (%) Valor do ISS (R$) Crédito p/ IPTU (R$)
0,00 0,00 2.030,00 5,00% 101,50 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: Av. Rio Branco nº 25, 5º andar, tel 151: wmw.procon.rj.gov.br
- Data de vencimento do ISS desta NFS-e: 08/03/2019.
- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 15436 Série E, emitido em 25/02/2019.

SIAPÉ: &:

",4.8187501430511475
102,103,"PREFEITURA DA CIDADE DO RIO DE JANEIRO na a
SECRETARIA MUNICIPAL DE FAZENDA Data e Hora de É is869T]

(7
25/02/2019 16:56:52
NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e Código de Veriicação
- NOTA CARIOCA - CTDX-PYLU
PRESTADOR DE SERVIÇOS
CPF/CNPJ: 29.060.059/0001-57 | Inscrição Municipal: 1.104.561-8 Inscrição Estadual: -—
Nome/Razão Social: LH BARRA RIO ADMINISTRACAO HOTEIS SPE LTDA
táderTO Nome Fantasia: Hotel Laghetto Stilo Barra Rio Tel.: 2135099000
Stilo Endereço: AVN LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012
Município: RIO DE JANEIRO UF: RJ E-mail: recepcaoQDlaghettobarrario.com.br

TOMADOR DE SERVIÇOS
CPF/CNPJ: 00.394.411/0001-09 Inscrição Municipal: —— Inscrição Estadual: -—

Nome/Razão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA

. dos Tres Poderes SN, PALACIO DO PLANALTO - Zona Civico-Administ à ds
Endereço: CEP: 70100-000 Tel.:

Município: BRASILIA UF: DF E-mail: magda.myronQbpresidencia.gov.br
DISCRIMINAÇÃO DOS SERVIÇOS

Versao 08.76

Dados Hospedagem:

Hospede: LEONARDO LINHARES D SOUZA
Outros Hospedes: ERICK PEREIRA ALVES COSTA
UH: 315

Tipo de UH: STILO TWIN

Reserva: 1420712

Checkin: 17/02/2019

Checkout: 24/02/2019

Grupo:

Diaria 2030,00

VALOR DA NOTA = R$ 2.030,00
Serviço Prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) |Base de Cálculo (R$) Alíquota (%) Valor do ISS (R$) Crédito p/ IPTU (R$)
0,00 0,00 2.030,00 5,00% 101,50 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: Av. Rio Branco nº 25, 5º andar, tel 151: www.procon.rj.gov.br
- Data de vencimento do ISS desta NFS-e: 08/03/2019.
- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 15437 Série E, emitido em 25/02/2019.

",4.890393257141113
103,104,"PREFEITURA DA CIDADE DO RIO DE JAN

SECRETARIA MUNICIPAL DE FAZENDA Data é Hora de fegisBatD”|
25/02/2019 16:56:52

NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e Código de Verificação
enosenes - NOTA CARIOCA - U2R8-NI89
PRESTADOR DE SERVIÇOS

CPF/CNPJ: 29.060.059/0001-57 | Inscrição Municipal: 1.104.561-8 Inscrição Estadual: —
Nome/Razão Social: LH BARRA RIO ADMINISTRACAO HOTEIS SPE LTDA
Nome Fantasia: Hotel Laghetto Stilo Barra Rio Tel.: 2135099000
eo 9 Endereço: AVN LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012
Município: RIO DE JANEIRO UF: RJ E-mail: recepcao(Blaghettobarrario.com.br
TOMADOR DE SERVIÇOS
CPF/CNPJ: 00.394.411/0001-09 Inscrição Municipal: ---- Inscrição Estadual: --—-

Nome/Razão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA
dos Tres Poderes SN, PALACIO DO PLANALTO - Zona Civico-Administ

CEP: 70100-000

Município: BRASILIA UF: DF E-mail: magda.myrongdpresidencia.gov.br

DISCRIMINAÇÃO DOS SERVIÇOS

Endereço: Tel. —

Versao 08.76

Dados Hospedagem:
Hospede: WESLEY SILVA
Outros Hospedes: MARCELO DA COSTA SILVA JUNIOR
UH: 702

Tipo de UH: STILO TWIN
Reserva: 1420704
Checkin: 17/02/2019
Checkout: 24/02/2019
Grupo:

Diaria 2030,00

o O
Õ q

m

VALOR DA NOTA = R$ 2.030,00

Serviço Prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) |Base de Cálculo (R$) |Alíquota (%) Valor do ISS (R$) Crédito p/ IPTU (R$)
0,00 0,00 2.030,00 5,00% 101,50 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: Av. Rio Branco nº 25, 5º andar, tel 151: www.procon.rj.gov.br
- Data de vencimento do ISS desta NFS-e: 08/03/2019.
- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 15438 Série E, emitido em 25/02/2019.

",4.5815041065216064
104,105,"LAGHETTO STILO BARRA RIO pedi

S
ox “9
Extrato de Conta = ty %
a FS Vh g
E Eis ijiia '
Nome : KLAUS QUINTINO é ES Em Sã É 9! 15 + aremecemanesnismas 4
= ms + ! CM
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: — T4206%44, Eu
Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2: 2/0/0 % Rubrica f
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário:HUGOFALCAO
Brasília DF 70100-000 BRASIL Emissão: 25/02/2019 16:48
Chegada: 18/02/2019 15:20 Partida: 25/02/2019 11:50
CONTA ENCERRADA Hóspede: QUINTINO, KLAUS Num. Doc: 4443759085 Designação: Presidencia Da Republica
Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
PO SD O O a a Gs e e ei e
18/0202:38 KLAUS QUINTI UH: 915 Diaria 915 290,00 290,00 FABIANOFERREIF
19/0204:12 KLAUS QUINTI UH: 915 Diaria 915 290,00 580,00 FABIANOFERREIF
20/0204:3S KLAUS QUINTI UH: 915 Diaria 915 290,00 870,00 ALVAROLIMA
21/0202:33 KLAUS QUINTI UH: 915 Diaria 915 290,00 1.160,00 CAIOSOUZA
22/0202:2S KLAUS QUINTI UH: 915 Diaria 915 290,00 1.450,00 CAIOSOUZA
23/0202:42 KLAUS QUINTI UH: 915 Diaria 915 290,00 1.740,00 CAIOSOUZA
24/0201:38 KLAUS QUINTI UH: 915 Diaria 915 290,00 2.030,00 FABIANOFERREIF

a Presidencia 290826 SAFRAPAY CREDITO 1115 -2.030,00 0,00 HUGOFALCAO
Totais:

Resumo do Extrato

eee

Hóspede: QUINTINO, KLAUS Designação: Presidencia Da Republica
Descrição Valor Total

Diaria 2030,00

SAFRAPAY CREDITO -2030,00

",4.6504435539245605
105,106,"LAGHETTO STILO BARRA RI

nto, O,
E
Extrato de Conta Ra o,
. (5)
Nome : LUCAS ARRUDA a A
""
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: 14206668 Ss
%, ubrica $
Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2: 1/0/0 à Ci il
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário:HUGOFALCAO
Brasília DF 70100-000 BRASIL Emissão: 25/02/2019 16:49
Chegada: 18/02/2019 12:35 Partida: 25/02/2019 11:45
CONTA ENCERRADA Hóspede: ARRUDA, LUCAS Num. Doc: 4663458980 Designação: Presidencia Da Republica
Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
18/0202:38 GABRIEL NAJZ UH: 815 Diaria 815 290,00 290,00 FABIANOFERREIF
19/0204:13 GABRIEL NAJI UH: 815 Diaria 815 290,00 580,00 FABIANOFERREIF
20/0204:3S GABRIEL NAJI UH: 815 Diaria 815 290,00 870,00 ALVAROLIMA
21/0202:33 GABRIEL NAJI UH: 815 Diaria 815 290,00 1.160,00 CAIOSOUZA
22/0202:28 GABRIEL NAJI UH: 815 Diaria 815 290,00 1.450,00 CAIOSOUZA
23/0202:42 GABRIEL NAJI UH: 815 Diaria 815 290,00 1.740,00 CAIOSOUZA
24/0201:38 GABRIEL NAJI UH: 815 Diaria 815 290,00 2.030,00 FABIANOFERREIF
0216:45 Presidencia 290826 SAFRAPAY CREDITO 1115 -2.030,00 0,00 HUGOFALCAO
Totais:
Resumo do Extrato
Hóspede: ARRUDA, LUCAS Designação: Presidencia Da Republica
Descrição Valor Total
Diaria 2030,00
SAFRAPAY CREDITO -2030,00

",3.523902177810669
106,107,"LAGHETTO STILO BARRA Ri

Extrato de Conta a
E
Nome : MARCELO MACHADO DAMASCENO Uh: 1115 q Ei
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: 1420658, Rb SEGA
Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2: 2/0/0
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário:HUGOFALCAO
Brasília DF 70100-000 BRASIL Emissão: 25/02/2019 16:47
Chegada: 18/02/2019 12:34 Partida: 25/02/2019 12:01
CONTA ENCERRADA Hóspede: DAMASCENO, MARCELO MACH Num. Doc: 8244400510 Designação: Presidencia Da Republica
Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
18/0202:37 MARCELO MACH UH: 1115 Diaria 1115 290,00 290,00 FABIANOFERREIE
19/0204:12 MARCELO MACH UH: 1115 Diaria 1115 290,00 580,00 FABIANOFERREIF
20/0204:39 MARCELO MACH UH: 1115 Diaria 1115 290,00 870,00 ALVAROLIMA
21/0202:33 MARCELO MACH UH: 1115 Diaria 1115 290,00 1.160,00 CAIOSOUZA
22/0202:28 MARCELO MACF UH: 1115 Diaria 1115 290,00 1.450,00 CAIOSOUZA
23/0202:42 MARCELO MACH UH: 1115 Diaria 1115 290,00 1.740,00 CAIOSOUZA
24/0201:37 MARCELO MACH uH: 1115 Diaria 1115 290,00 2.030,00 FABIANOFERREIE
0216:45 290826 SAFRAPAY CREDITO -2.030,00 0,00 HUGOFALCAO
Totais:

Resumo do Extrato

Hóspede: DAMASCENO, MA Designação: Presidencia Da Republica
Descrição Valor Total

Diaria 2030,00

SAFRAPAY CREDITO -2030,00

",3.7038650512695312
107,108,,1.4934628009796143
108,109,"LAGHETTO STILO BARRA RIO
Extrato de Conta

Nome : EMERSON FERNANDES ROSA Uh: 1215 g 118 meo q
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: 14206828 EN
Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2: 2/0/0 Rúbrica nº
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário:HUGOFALCAO

Brasília DF 70100-000 BRASIL Emissão: 25/02/2019 16:48
Chegada: 18/02/2019 13:56 Partida:25/02/2019 11:45

CONTA ENCERRADA Hóspede: ROSA, EMERSON FERNANDES Num. Doc: 4645072188 Designação: Presidencia Da Republica

Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
16/0202:37 EMERSON FERI | UH: I2l5Diaria 125 290,00 290,00 FABIANOFERREIF
19/0204:13 EMERSON FER UH: 1215 Diaria 1215 290,00 580,00 FABIANOFERREIF
20/0204:3S EMERSON FER UH: 1215 Diaria 1215 290,00 870,00 ALVAROLIMA
21/0202:33 EMERSON FERI UH: 1215 Diaria 1215 290,00 1.160,00 CAIOSOUZA
22/0202:28 EMERSON FERI UH: 1215 Diaria 1215 290,00 1.450,00 CAIOSOUZA
23/0202:42 EMERSON FERI UH: 1215 Diaria 1215 290,00 1.740,00 CAIOSOUZA
24/0201:37 EMERSON FER UH: 1215 Diaria 1215 290,00 2.030,00 FABIANOFERREIF
0216:45 Presidencia 290826 SAFRAPAY CREDITO 2115 -2.030,00 0,00 HUGOFALCAO
Totais:

Resumo do Extrato

Hóspede: ROSA, EMERSON Designação: Presidencia Da Republica
Descrição Valor Total

Diaria 2030,00

SAFRAPAY CREDITO -2030,00

",3.6617767810821533
109,110,"Er

Au zo 656/(UZo 052/

' 1. / 1 ge dg,
(ULO GH) Zoo FÃ
Safrapay a
o RUBrca q
VISA - VIA ESTABELECIMENTO fd '
LAGHETTO RIO
CHP T=79, 060, 054, -*,

ES] AESABAADRGNGAMATO RESERVA!
TERM=19098146 a =290826 roça With Sao
25/82/2019 16:12:35 ONL-D
CARTAO; Ferr eertr440510

CREDITO à VISTA
VALOR: R$8120, 00

NSU=10424731920 sUT=285758
VeTUAL. CRD
ASSINATURA -
INAP8210196211M

Safrapay
VISA - VIA CLIENTE -
“o LAGHETTO RIO E
25 AY LUCIO COSIA 5650 õ
CNE J=29, 060. 059: 0001-57 Ê
2+ ESTAB=000000000044419 ç
“o RIO DE JANEIRO RJ +
“E TERM= 19098146 DOC=290826 =:
“25/02/2019 16:12:35 OND
25 CARTÃO: pare rra +05] vo
CREDITO A VISTA
VALOR: R$8120.00
É NSUaoMzaTaOd aw=DOSIO À
ê INAP6210190211M E

Scanned by CamScanner
",4.218797445297241
110,111,"a E ao
SECRETARIA MUNICIPAL DE FAZENDA
NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e 2SUi2D1O 16:56:52
ódigo de Verificação
ii - NOTA CARIOCA -
PRESTADOR DE SERVIÇOS

CPF/CNPJ: 29.060.059/0001-57 | Inscrição Municipal: 1.104.661-8 Inscrição Estadual: -—

Nome/Razão Social: LH BARRA RIO ADMINISTRACAO HOTEIS SPE LTDA

Nome Fantasia: Hotel Laghetto Stilo Barra Rio Tel.: 2135099000

Endereço: AVN LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012

Município: RIO DE JANEIRO UF: RJ E-mail: recepcaoQBlaghettobarrario.com.br

TOMADOR DE SERVIÇOS
CPF/CNPJ: 00.394.411/0001-09 Inscrição Municipal: --— Inscrição Estadual: --—-

Nome/Razão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA

dos Tres Poderes SN, PALACIO DO PLANALTO - Zona Civico-Administ
CEP: 70100-000
Município: BRASILIA UF: DF E-mail: magda.myronQdpresidencia.gov.br

DISCRIMINAÇÃO DOS SERVIÇOS

Endereço: Táliisas

Versao 08.76

Dados Hospedagem:

Hospede: EMERSON FERNANDES ROSA
Outros Hospedes: SERGIO SANTOS
UH: 1215

Tipo de UH: STILO TWIN
Reserva: 1420682

Checkin: 18/02/2019

Checkout: 25/02/2019

Grupo:

Diaria 2030,00

VALOR DA NOTA = R$ 2.030,00

Serviço Prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) |Base de Cálculo (R$) | Alíquota (%) Valor do ISS (R$) Crédito p/ IPTU (R$)
0,00 0,00 2.030,00 5,00% 101,50 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: Av. Rio Branco nº 25, 5º andar, tel 151: www.procon.rj.gov.br
- Data de vencimento do ISS desta NFS-e: 08/03/2019.
- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 15442 Série E, emitido em 25/02/2019.

",4.803313732147217
111,112,"SECRETARIA MUNICIPAL DE FAZENDA Data e Hora de ERpissá
25/02/2019 16:56

NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e ERP Saem
sa - NOTA CARIOCA -

PRESTADOR DE SERVIÇOS
CPF/CNPJ: 29.060.059/0001-57 | Inscrição Municipal: 1.104.561-8 Inscrição Estadual: -—
Nome/Razão Social: LH BARRA RIO ADMINISTRACAO HOTEIS SPE LTDA
Nome Fantasia: Hotel Laghetto Stilo Barra Rio Tel.: 2135099000
Endereço: AVN LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012
Município: RIO DE JANEIRO UF: RJ E-mail: recepcaoQDlaghettobarrario.com.br
TOMADOR DE SERVIÇOS

CPF/CNPJ: 00.394.411/0001-09 Inscrição Municipal: --—-—= Inscrição Estadual: ----

Nome/Razão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA
dos Tres Poderes SN, PALACIO DO PLANALTO - Zona Civico-Administ Tó

Endereço: cgp: 70100-000
Município: BRASILIA UF: DF E-mail: magda.myronQbpresidencia.gov.br

DISCRIMINAÇÃO DOS SERVIÇOS

LAGHETTO
Sulo

Versao 08.76

Dados Hospedagem:

Hospede: LUCAS ARRUDA

Outros Hospedes: GABRIEL NAJARRO D P FERREIRA

UH: 815

Tipo de UH: STILO TWIN
Reserva: 1420666
Checkin: 18/02/2019
Checkout: 25/02/2019
Grupo:

Diaria 2030,00

Serviço Prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) |Base de Cálculo (R$) Alíquota (%) Valor do ISS (R$) Crédito p/ IPTU (R$)
0,00 0,00 2.030,00 5,00% 101,50 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: Av. Rio Branco nº 25, 5º andar, tel 151: www.procon.rj.gov.br
- Data de vencimento do ISS desta NFS-e: 08/03/2019.

- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 15444 Série E, emitido em 25/02/2019.

",4.468801498413086
