,Página,Texto Extraído,É uma nota?,Confiabilidade,is_nf_input,Maior valor da nota,Data mais comum
161,161,"= pe mertemms rea mansa natas

nos t:
ee pra
se o secretaria municipal de fe ria e tecnologia da %enotamanazus

vi informação - semef
código de verificação data/hora da emissão
c8db.d621.d1b2 |02/06/2022 - 09:10:48
a autenticidade desta nota pode ser confirmada natureza da operação número da nota
em: nota.manaus.am.gov.br, informando o código de [retenção do

verificação. issqn

inota fiscal de serviços eletrônica - nfse

prestador de serviços

orbital servicos auxiliares de transporte aereo ltda
santos dumont, 1350,mezanino sala 1
taruma, telefone: 24638810.
cer 69047-000 - manaus - am - brasil
cprenr3 05.007.113/0006-47 4 inscrição municipal 12963101
cibele.assisqgrupoorbital.com.br inscrição estadual
tomador de serviço
nome do tomartor do serviço presidencia da republica
cpf/cnpj 00.394.411/0001-09
endereço praca dos tres poderes, sn, palacio do planalto
bairro eixo monumental, telefone: 6134114316.

. 70100000
brasília - df - brasil inscrição municipal 1737
alexandre.almeidaqplanalto.gov.br inscrição estadual

email

discriminação do serviço/dados adicionais

prestacao de servico ref. 28 de maio de 2022 - conforme detalhamento anexo - atendimento
rampa - servicos prestados em manaus - am. - pedido de missao: n: 958/2022 pedido de missao:
n: 961/2022 - ""o tomador do servico alega nao haver retencao de: ir, pis, cofins e csll para os servicos
discriminados na nota, por se tratar de pagamento realizado atraves de suprimento de fundos, via cartao de
crecito conforme determina a in 1234/2012 - art.4, xxi ; e decreto n 93.872/1986 - art. 45 a art. 47."" -
nao sujeito a retencao do inss conforme solucao de consulta n. 78/2016 - costit -
carregamento e descarregamento

20.02-serviços aeroportuários, utilização de aeroporto,
movimentação de passageiros, armazenagem de qualquer natureza,
erviço: capatazia, movimentação de aeronaves, serviços de apoio
aeroportuários, serviços acessórios, movimentação de mercadorias,
logística e congêneres.

valor «o serviço (r$)

4.594,79

o valor total da nota = r$ 4.594,79

retenções
pis(r$) cofins(rs) c.s.l.l(rs) irrf(rs)
0,00 0,00 0,00
issqmrs) outras deduções(rs) otal das retenções (rs) valor liquido da nota(rs)
229,74 02,00 229,74 4.365,05

outras informações

- competência: junho/2022- iss de responsabilidade do: tomador de serviço- serviço

tributado no município: manaus- data do vencimento do iss desta nfse: 10/07/22-

esta nrsse substituizorpsns:593loséries nf, emitido em 02/06/2022- operação

com rêtençõotd bass 'pon/substileiicastitbatária.
a=2eito c que os valores apresentados estão
correios c em confo-midade came e)
emponho/contreto.

bm, /5 jo6 [oz

https://nfse-prd.manaus.am.gov.br/nfse/servlet/aprelnotafiscalxml?5ejnjxgi9tyvmkktmkrnk9acfijeyr62xrhvt7ijhvxu=

11

",1,0.7975545688945661,1,"4.594,79",02/06/2022
162,162,"ogvadasad

crt
rr
2h) lageçãas lar

ecutima mg: npespare ar prego
dipp dp speasta la

pe.
prida ploterreas pon spos etercarsp me at

enitibl tlalisod] dp o jontp pp reis
selacozmrnetato cobnpiimint ap eoantota

erios pentignirt std ane coplqrano cergit

bnd ct dee da panc- ragenenos, crrenii lisa na púno - ueneman

go eez
pn ve suatr 36 * dl “a

toras

“ nua wrvagte nsees tis tarte o ch ta

a! bh sum 1 | o! rea! mo] cdi nie, cita eur eur lu e
so a a a, o nba ço am br rg
7-i6lo/glo resto = pal taripesie arls - taio

tam! «aos so etagito a e so ida

som si soui e ea

to asa

en

1
cosa 3 a

q

ê

cenerereererwa teles arsenete zero! netasmsen

[b199-blibji1dis
voqndoy ep erugpisaid

vshdsad
t olntinvovd ha silnv aoudinoo

ogvndasad

",0,0.9720659878837097,0,0,
163,163,"%enotamanaus

secretaria municipal de finanças e tecnolo
informação - semef

código de verificação data/hora da emissão
5681.d36f.a30c 25/05/2022 - 14:26:32
a autenticidade desta nota pode ser confirmada [natureza da operação número da nota

em: nota.manaus.am.gov.br, informando o código de |retenção do
verificação. issqn

gia da

nota fiscal de serviços eletrônica - nfse

2486
prestador de serviços
orbital servicos auxiliares de transporte aereo ltda
santos dumont, 1350,mezanino sala i po s
taruma, telefone: 24638810. nestas
cer 69047-000 - manaus - am - brasil

crryenp3 05.007.113/0006-47 . inscrição municipal 12963101
email cibele.assisqgrupoorbital.com.br inscrição estadual
tomador de servico
presidencia da republica
00.394.411/0001-09

praca dos tres poderes, sn, palacio do planalto

eixo monumental, telefone: 6134114316.

3p 70100000

idade brasília - df - brasil inscrição municipal 1737
email alexandre.almeidaqplanalto.gov.br inscrição estadual

discriminação do serviço/dados adicionais

ados na nota, por se
tratar de pagamento realizado atraves de suprimento de fundos, via cartao de credito conforme determina a
in 1234/2012 - art.4, xxi ; e decreto n 93.872/1986 - art. 45 a art. 47. "" - nao sujeito a retencao do
inss conforme solucao de consulta n. 78/2016 - cosit - carregamento e descarregamento

20.02-serviços aeroportuários, utilização de aeroporto,
movimentação de passageiros, armazenagem de qualquer natureza,
servico: capatazia, movimentação de aeronaves, serviços de apoio
aeroportuários, serviços acessórios, movimentação de mercadorias

logistica e congêneres.
otai(rs)
2.385,85

valor «lo serviço (rs)

ofins(r$) «s.l.l(rs)
issqn(rs) outras deduções( rs) otal das retenções (r$)

outras informações
- competência: maio/2022- iss de responsabilidade do: tomador de serviço- serviço
tributado no município: manaus- data do vencimento do iss desta nfse: 10/06/22-
esta nfs-e substitui o rps no 5928, série: nf, emitido em 25/05/2022- operação

com retenção de iss por substituição tributária.

atesto que o material e/ou serviço coussate

sa presente note fiscal/fetura foi recebido e

aceito e que os valores apresentados estão

corretos vw cem conformidade com o “auxiliar da coo
empenho/contrato. transpor

tps:/níse-prd.manaus.am.gov.brinfse/servietiapreinotafiscalxmi?dbfppeomexrokvpa4pe+booxrfpgr bduxhhewugttm=

14

",1,0.9320120462119363,1,"2.385,85",25/05/2022
164,164,"reservado

presidência da república
secretaria-geral

atenda subs magalhaes, 1559
inciast a. bs de

za fisco

uma ca di

ai lm a ssd há

cmnp4 du 384 4714005"" -95

po doo e

sa cute

= medentes | cel federal 12 pins r$ bs ts
tre agro r5º 0,00 fedarai = 55 05 estaclal
forte: ibptiempresomeiro.com.zr 38049. plaza 825044
cor. nfe: ricuk cambirro

comprovantes de pagamento e

despesa

fina
com?

cielo cai
ê ú [vm f
s posto vs
cnp) za tons
êvitoria da

[entao s visiã

472,43!

visa

fo guju7aas

us
a
8
ca — nos
> de com t
e pemida dutedt:  fiaes, 1759). jurema, tora do

concusta, ea ge .150755557

eta fisve, de

porma de psgemes:

“cartão de crémio

consults poa.
va sefaz de sovd
135 9560 1000

cnpj. do 394 «1/0001 .3

; emissão. 2
protocolo de auturizaçã

tributos incidentes (lei federal 12 741/2012). r$ 85 03
tnb aprox rs: 0,00 federal e 35,03 est- cual
fonte: ibpt/empresometro.com.br 37 * 3. placa: ebn5acls
obs. nfe: hilux cambjrao

reservado

",0,0.715565240023448,0,"472,43",
165,165,"reservado pas 4 cs

comprovantes de pagamento e
despesa

presidência da república
secretaria-geral

* cielo

posto ve
o cmhpi tlics sonicatii- sg
viticris da conquista er

| crenilo = vir 1.431,83:

exua o documento fiscal de nº ndicado nest
oy
po
é
bed
é

comprovante. nº:
pol
es

e eus luasd79s
do cesemserresraçoo visa oe
co ssvrsa ri dluzorm
[:4
g
=
q
o
e, da pe en
' e ] ) j i
rr ;
tee bol sa era ç +)
ly de
t tel- r ' ot
- fiaza fy % -
& - h ns +
- gi n pão
| ] ao ra eu
o) 1 =
. ” à
rr] 45 é
rep — o
2
selt, t ' pa &
hr =
es ur ]
- ns
t a
fer
th l |
à vu cr
e! %
) pads
' 1 =.04
a ta 3 e ê les
ro rr ce err vp) 204) 42€.
' su ] 1
av
le à

trputc: . dentes lei pegeral o false o, rs das

r$: 0,00 federal e lo7 74 estadus

reservado
",0,0.9856287946117949,0,"1.431,83",
166,166,"reservado

+30 4b comercio de combustivais

cnps 3º :08.093000:-30 48 comercio de comebustiveis
ltda ltda '
avenida junac» magalhaes, 1550. jurema vitoria da
co. nquista = 150755557
: - pet ngnto des ca nois - je consumidor eletrônica
elutida em contingencla ida eric stíingência
pendenie de dulchazação senderie e autorização
- x e jung: ec “qt uni di a
cs! 1065 diesel 0 a 7 se ! 990.00
tu? 4005 difct. ! 255.85
qto. tota: - ens 2
valor p 1.288,55
desc 006
avres 6.59
valor - * 256.85
forma de 1"" damento valor

ee e emitida em continges
e é“ perlente de autorização

3 estadua:
prescênsto.com.er à
caro: caminhão edo tapa no
mingência - irreeess2 em deccnênciê
emas lécncos

dxtahora, início: 2e/daziis |5:gnas

me tio contingência: wvcbsen.ce da sesaz da uf dz

-as esta -

ngem a respontendo ceocingersia chlne
entrada awsmaliza

ficia

jebd4b oba fe fiata-

de

=pdlilsu> dr da

cartão de croce:
“urouite pela chave de acess:
“wow sefaz ba gov.drinfceicor
2322 0837 1080 5600 0130 6500 1024 2300 0... 7038 7183

cnpj: 00.394,47 1/0001-08 presidencia da repuelica

* 28565

* emissão: 25/03/2022 20:38 22 - via consi
emitida em contingência

e] tributos incidentes “lei federal 12. 744/2012» «>

ino aprox r$: 4,00 federal a 231.03 estawia!

forte: ibpt/empresometro.com.br 3e8d48. cghs nfe z1at+

eb3412284978 carro: caminhão bau trucado

danfe en; cortingência - impresso em decorrência qé

problemas técnicos

data/hora início: 26/08/2022 15:50:43

mot ivo contingência: vwebservice da sefaz da uf ce

:sta respondendo. contingencia offiine habiitaa-
""etica.

231.82

reservado

",1,0.406626554881823,0,"4,00",25/03/2022
167,167,"reservado

csenades em em ee e a

to na
re -

enitida em cornea
pendente de adoração.

qto total of vens

cs credto

consalte pes cms

20""

2502 0431 1060 96

“bi
uc e eso 4000 2300 u45e 004 0509
cnpi- 0 oe 41 1ato0i-da smesidentia da repuslica

fe] nfc-= a” du0 230.004 - sec 201
emissão cos mi aa 36 37 - via coas

tributos incidentes «lei fogeral 12 741/0017: r$62,85
proa rs: 0,00 csdera e 55,8 es estadia
% com ur 3cscma placa eb76053

supr essa ani deccciêncoa de

e usq0i7 15 5043
motivo dios ab im wuetservico da seral 3:
2nmem oo esta respondendo contingana qlfino he
entrusa astoiratica

cnes 31.408.096/0c01

ane tia jurato

conbustive!is

-30 va comercio de
ltda
magalhaes. 1550, jureria vitoria da
conquista, ba, 1e:150755557
documento avaiizr da nota fiscal de consurnidor eletrônica

emitida em contingência o
condaçte de autorização

sto un yl. un. vl. total

288 54

1

valor produtes 4
descontos ' - do
acréscimos 6.00
valor à pagar 386,54
forma de pagamento valor
cartão ce crédito 388,54

consulte peia chave de acessc em:
vrany.sefaz.ba.gov.brinfee/consula
2822 0831 1050 9500 0130 8506 1000 2300 0498 1955 age

crspu' 00.394 .411/0001-09 presidencia da republica

res st. fm] nfc-e nº: duo.230.004 - série: 001
=ê e ; emissão: 26/08/2022 20:36 37 - via const

tributos incidentes (lei federat 12.741/20121. r$ 69,69

tnb aprox r$: 0,00 federal « 69,953 estadua:

fonte: ibpt/emprasometro.com.br 3e8d48. placa: eb.'cor”
carro: rillux vo?

danfe em contingência - impresso em decorrência de
problemas técnicos

dataihora início: 26/08/20"" ""55043

motivo contingência. ve «vice da sefaz d= uf de
origem nao esta respondendo. « -tingencia offline natiit- .
entrada automatica.

reservado

",1,0.7347732446438625,0,"69,95",26/08/2022
168,168,"reservado

comprovantes de pagamento e
presidência da república despesa

secretaria-geral

ee
. = e)
iso a so a é 8 é
; ão o eo e : ê é
& deal ao narra, dá er
o.
e da . é t &
teto i aci! od
í á se e
er ê oe e
be c e ê
ent o o
a . - .-, 6 ,
o te 2.485,46 | :.485.4
o: - (9)
é essa ia e q as70 = e” e
e do! csovi as uumvissa é es o 196657 pos: 0us 96 j
a [6] q
cnpa g.o” o lt “o sma bustiveis
ltda
1550, johelas, *nidria da as ci da tur pimisalhaes (sure + atória da
ens pinta sa iz ii
documento susber da nota fiscal de consumidor blewsncs documento acnta da inma fiscal de consio cm elenóna a
emitida ed contingsencia —  engtida em contingência
pendente ue suiniatação — pendente de auto cação
pr o sto 1 vlun. v

es10 14 1.086 1: t
q75 tctal dem ens

“vaio: frouutos

descontos
acréscimo: ]
valor « pagar til 0?
porna de pagamento valor forma de pagamento valor
cartão de creato 819.07 cartão de crécito 81207
cotisolo ceiz nave co acesso am consulte peia chave de acesso em
ves: sefaz ba gov tpiniceiconsulz wars sefaz ba gov.brinfes/cons.ita
imzr cbt i0eô lico 1130 6500 1000 2210 cas= 346 5787 2922 0831 1080 9800 0130 0500 1000 2300 0385 11356 2787
7 wuddi-c5 presidentia da rezualica cnd 30 394.911:0001-09 presidencia da rem isiicr,

[um] mteteiesao jm) nºc-2 nº ddo 220 033 - sera"" 001

a ei nf-e nº 000.239.003 - ssre 00!

7 pisca a rreo emissão 26 a sir as 25 + vig conti (isa emissão: 26/08/2022 20:35""23 - via const
psp pe 56 euitida el contingencia né emitida ei contingência
- rs = e pendente de autorização » pendente de autorização

lei fedaral 12 74 w2d92y rs usb tributos incidentes (lei federai 12 741/2012). rs 145 6!
o sederal e 145.91 estadua! tnb aprox r$: 0.00 federal e 145.81 estadual

some com br 3esdab placa zesbiso forte: ibpt/enpresometro.com.br 3e8d46. placa: ed"" us
o presrilha carro caminhão prancha
di, nee e am contaqência - peesso em decorrencia de danfe em contingência - impresso em decorrência vs
protiemas : téc probiemas técnicos
datr hora imc! 28/08/2022 15:50 4% data'hora início. 25/08/2022 15:50:43
hot in o contingência vu ehse pç da se-al il liiº co motivo contingência: wepservice da setaz oa 1.
ee cuungernia offine s- origem não esta respondendo contingencie offline tao ita

entrada automatica

reservado
",1,0.14887844498982378,1,"2.485,46",26/08/2022
169,169,"nf-e

nº, 000000052
série: 001

identificação do emitente
restaurante nutrimix eireli iocumento auxiliar da nota

avenida presidente dultra, | iscal eletrônica
0 - entrada chave de acesso

centro, 45200170 1- saída 29220841688295000118550010000000521474224580
jequié, ba nº. 52
telefone: (73) 99650-2780 série: 001

folha 1/ 1

natureza da operação protocolo de autorização de uso
vendas 129221344543078 - data/hora 26/08/2022 15:01:20

inscrição estadual
179043351

destinatário / remetente
nome / razão social cnpj/cpf data da emissão

presidencia da republica 00.394.411/0001-09 26/08/2022

-ndereço bairro / distrito cep data da saída/entrada
praça dos três poderes ,sn, anexo ill superior sala 203b zona cívico- 70150000 26/08/2022

município fone/fax insc estadual data da saída/entrada
brasília (61) 3411-3219 | |isento 15:01:20

condição de pagamento: null

núm. núm. núm. núm núm núm
venc. venc. venc. venc. venc. venc.
valor valor valor valor valor valor

cálculo do imposto

base de cálc. do icms valor do icms base de cálc. icms s.t valor do icms subst valor do pis valor do cofins valor total produtos
0,00 0,00 0,00 0,00 r$0,00 0,00 6.016,00

o

valor do frete valor do seguro descontos totais outras despesas v. total ipi valor total dos tributos valor total da nota
0,00 0,00 0,00 0,00 r$0,00 0,00 6.016,00

transportadora / volumes
nome / razão social frete por conta ódigo antt placa do veículo cnpj/cpf
9 isento
endereço

quantidade espécie numeração peso bruto peso líquido
1 1 1
dados dos produtos / serviços

ód. prod [descrição do produto / serviço cm st fop quant alor alor b.cálc alor alor aliq.

nit otal ccms cms pi cms
ar ss ic e gs ss
ia porosmmojioa pros jn jjoso0o páoo fst200 po poo po |
ee e o gg

y
po
es cm
e em
di
e um
cam
elm

reservado ao fisco

= jose m lucena it no

culo ga.
ente ci747s0isho a

desenvolvido por: inove tecnologia | www.inove.net.br
",1,0.9446115941278479,1,"6.016,00",26/08/2022
170,170,"[recebemos de pao de batata e delicatessen ltda os produtos e/ou serviços constantes da nota fiscal eletrônica-indicada""ao lado.
3 a]

lois

o sa po x nf-e
nº 000.000.073

série 001

j
ê

data do recebimento

pao de batata e delicatessen danfe

documento auxiliar da

ltda nota fiscal eletrônica
0- entrada chave de acesso

avenida oliveira, 393 - candeias - vitoria da | sama, 2922 0831 6168 5300 0186 5500 1000 0000 7310 0179 1148
conquista - ba - cep: 45040-000 nº 000.000.073
fono: série 001 consulta de autenticidade no portai nacionai da nf-e

folha 1/1 www.nfe.fazenda.gov.br/portal ou no site da sefaz autorizadora

natureza da operação
venda merc. adquir. terceiros

inscrição estadual

152176260

destinatário / remetente

nome / razão social

secr esp de admin da presid da republica
endereço

praca dos tres poderes, sn anexo iii sala 203b

município

| protocolo de autorização de uso
129221646834027 27/08/2022 10:56:54

cnpj/cpf
31.616.853/0001-86

cnpj/cpf data da emissão
bairro / distrito cep data da saída

de
0,00 0,00 0,00
desconto outras despesas acessórias valor do ipi

9 - sem fret

cê"" “ulo do imposto

valor total dos produtos

27.138.88

valor total da nota

27.138,88

transportador / volumes transportados
nome / razão social cnpj/cpf

endereço inscrição estadual

dados dos produtos / serviços

papo sea [pu [emo] ore favo] cre | ttf, [patóõo | to [otiztcho| “e | vi fsafi
asurmincenstalsgas tal et e rs e [o] om am| — asojono [ano]

11951580 |refeicao com bebida
11952244 [cafe da manha
11952245 — |maca media
1493713 | agua mineral schin'sigas 500ml
b.cereais coco tia sonia 206
coca cola lata 350ml
mos [sanduchefrioembalado [iso] 102]

11952143  |sanduiche frio embalado

“ cielo ; |
= padaria conquista 35lt
cnpj: 31.616.653/0001-886
| vitoria da conquista ba
27.138,88)
annananara6670 . visa
doc: 071501 pos: 01047284

à credito 2 vista

dados adicionais
informações complementares reservado ao fisco
documento emitido por me ou epp optante pelo simples nacional
nao gera direito a credito fiscal de ipi

tributos aproximado r$ 3667,81 federal / 2740,32 estadual. fonte:ibpt b391d4
sequencia...: 179114

data e hora da impressão: 27/08/2022 10:56:56 - ! ê 4 l. r$ as

gs www.symac.com.br
",1,0.9944160616084131,1,"3667,81",27/08/2022
171,171,"p=

e ea hds :

] gia fiscal tp »nica
te tio

recebemos de pao de batata e delicatessen ltda os produtos e/ou st indicada ao lado.

| =

nf-e
nº 000.000.074

o

ão e assinatura do recebedor

data do recebimento identificaç.

pao de batata e delicatessen

documento auxiliar da

ltda nota fiscal eletrônica
0 - entrada chave de acesso
avenida oliveira, 393 - candeias - vitoria da + saia 2922 0831 6168 5300 0186 5500 1000 0000 7410 0179 1161
conquista - ba - cep: 45040-000 nº 000.000.074
fonc: série 001 consuita de autenticidade no portai nacionai da nf-e
folha 1/1 www.nfe.fazenda.gov.br/portal ou no site da sefaz autorizadora

natureza da operação
venda merc. adquir. terceiros

inscrição estadual

protocolo de autorização de uso
129221646834147 27/08/2022 10:58:51
inscrição estadual do substituto tributário cnpj/cpf
152176260 31.616.853/0001-86
destinatário / remetente

nome / razão social cnpj/cpf data da emissão
secr esp de admin da presid da republica 00.394.411/0001-09 27/08/2022

endereço bairro / distrito cep data da saída
praca dos tres poderes, sn anexo hi sala 203b zona civico administrativc | 70150-900

município
valor do icms base de cálculo do icms subst. | valor do icms subst. valor total dos produtos
0,00 0,00 0,00 0,00 7.520.00

braslia
cá” “lo do imposto
ps
valor do seguro desconto outras despesas acessórias valor do ipi valor total da nota
0,00 0,00 0,00 0,00

transportador / volumes transportados
nome / razão social frete por conta código antt placa do veículo  |uf cnpj/cpf
9 - sem frete .

o re

dados dos produtos / serviços

código
produto

11951580

ba. cálculo doicms

7.520,00

; aliq.%
ncmsu |csosu| crop valor valor valor | basede | valor | valor

unitário | desconto | total | cálc.icms | icms ipi tems| tpi |
[rsoo [sms un isso] amoo] omo| 752000] am] om] — ooofomojo00|

descrição do produto / serviço

refeicao com bebida

27:06:22 * 11:01

cleio ce cuene )

visa
doc: 071502 pos: 01047264

— 7.520,00]

dados adicionais

informações complementares reservado ao fisco

documento emitido por me ou epp optante pelo simples nacional
“nao geka direito a credito fiscal de 1pi
tributos aproximado r$ 1011,44 federal / 526,40 estadual. fontc:ibpt b391d4 |
sequencia...: 179116

data e hora da impressão: 27/08/2022 10:59:00 - wsvwy.symac.com.br
",1,0.9999777142548006,1,"7.520,00",27/08/2022
